Date,Strategy,Campaign,Strategy Type,Seller,Impressions,Clicks, Spend,Sales,Quotes,
3-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Brandmatic,8,0,$0.01 ,0,0,
3-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Time Inc. (UK) Ltd,1,0,$0.00 ,0,0,
3-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Kyston,261,0,$0.08 ,0,0,
3-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Crazy4Media Online Ltd.,57,0,$0.06 ,0,0,
3-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Auto Trader Limited,28,0,$0.05 ,0,0,
3-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Youla Media LLP,1,0,$0.00 ,0,0,
3-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Traffiq Exchange Performance,9,0,$0.01 ,0,0,
3-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,33Across Real Display,4,0,$0.01 ,0,0,
3-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Medialysiz Solutions Private Limited,3,0,$0.00 ,0,0,
3-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Wilcom LLC,1,0,$0.00 ,0,0,
3-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Kickads SRL,4,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,PubMatic,22,0,$0.03 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Google AdExchange,1417,0,$1.76 ,0,1,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,LinkedIn Corporation,4,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Microsoft Advertising Exchange,5,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Technorati Media,22,0,$0.03 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,MetaNetwork,91,0,$0.11 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Ybrant Digital,29,0,$0.04 ,0,1,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,D'Arriens,1,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,OpenX,1188,0,$1.80 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Rubicon,729,0,$1.08 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Unanimis Consulting Limited,8,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,TLV Media Online Ltd,389,0,$0.72 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AdExtent,3,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Yellowhammer Media Group Inc.,37,0,$0.07 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Global Digital Markets (Ve Interactive),3,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Admetrics Media Ltd,111,0,$0.19 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,OnScroll Limited,6,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Switch Concepts Limited,82,0,$0.14 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AOL Marketplace,53,0,$0.07 ,0,1,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,"PulsePoint, Inc.",151,0,$0.22 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Improve Digital,17,0,$0.02 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,bRealTime (select),43,0,$0.08 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Sovrn,10,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Adtegrity,7,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Lifestreet,1,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Criteo,3,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,The Publisher Trading Desk Ltd.,1,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Admeta AB,8,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,UnderDog Media,5,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Defy Media,10,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Digital Throttle,1,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Adversal.com,1,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,"Chitika, Inc.",1,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,District M,31,0,$0.04 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Adperium BV - Performance,51,0,$0.06 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,"Gorilla Nation Media, LLC",1,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Dakine Media LLC,26,0,$0.03 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Waypoint Media,2,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,WEB3 LTD,3,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,D'Arriens Mobile,5,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Woodtale Technology Inc,4,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,"Green Light Media, Inc",5,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AdMetrics Media Ltd Premium Exchange,11,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,24/7 Media France,5,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,MCN,7,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Vibrant Media Inc.,1,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Profound,1,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,MediaShakers - Mobile,26,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Meridian Tech Pte Ltd,1,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,MonPar B.V.,16,0,$0.02 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Brightcom Media,2,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AD2ONE LTD,7,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Metric Science,11,0,$0.02 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Semilo B.V.,1,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Alveo,2,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Brandmatic,4,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,The Blogger Network,1,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Time Inc. (UK) Ltd,2,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Kyston,339,0,$0.12 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Crazy4Media Online Ltd.,114,0,$0.13 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Auto Trader Limited,49,0,$0.09 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,S&W Ltd.,19,0,$0.03 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Traffiq Exchange Performance,6,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Local World Limited,2,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,33Across Real Display,2,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Medialysiz Solutions Private Limited,4,0,$0.01 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Wilcom LLC,4,0,$0.00 ,0,0,
4-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Kickads SRL,5,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,PubMatic,22,0,$0.03 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Google AdExchange,1755,0,$2.19 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,LinkedIn Corporation,1,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Microsoft Advertising Exchange,36,0,$0.06 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Technorati Media,20,0,$0.03 ,0,1,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,MetaNetwork,130,0,$0.15 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Ybrant Digital,40,0,$0.06 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,D'Arriens,1,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,OpenX,1534,0,$2.25 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Digitize,1,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Rubicon,890,1,$1.30 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Up-value GmbH,1,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Unanimis Consulting Limited,2,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,TLV Media Online Ltd,338,0,$0.63 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AdExtent,5,0,$0.01 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Yellowhammer Media Group Inc.,54,0,$0.10 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Global Digital Markets (Ve Interactive),4,0,$0.01 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Admetrics Media Ltd,153,0,$0.26 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,OnScroll Limited,9,0,$0.02 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Switch Concepts Limited,80,0,$0.13 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AOL Marketplace,53,0,$0.07 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,"PulsePoint, Inc.",166,0,$0.26 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Improve Digital,20,0,$0.02 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,bRealTime (select),44,0,$0.08 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Sovrn,12,0,$0.02 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Adtegrity,13,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Lifestreet,2,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AdConductor,1,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Criteo,2,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,The Publisher Trading Desk Ltd.,2,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Admeta AB,8,0,$0.01 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Orbit Interactive,2,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,UnderDog Media,7,0,$0.01 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Defy Media,18,0,$0.02 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,PLYMedia,1,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,District M,26,0,$0.03 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Adperium BV - Performance,42,0,$0.05 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Protein UK Limited,2,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Vexigo Ltd,1,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Cyber C.S.G Group Soft Ltd,1,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Dakine Media LLC,26,0,$0.02 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Waypoint Media,1,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,D'Arriens Mobile,20,0,$0.02 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Woodtale Technology Inc,2,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,"Green Light Media, Inc",1,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AdMetrics Media Ltd Premium Exchange,12,0,$0.02 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,PremiumCPM LLC,1,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,24/7 Media France,6,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,MCN,2,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Vibrant Media Inc.,2,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,MediaShakers - Mobile,27,0,$0.01 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,MonPar B.V.,22,0,$0.03 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Brightcom Media,5,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AD2ONE LTD,4,0,$0.01 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Metric Science,18,0,$0.03 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,FireBringer Media - Premium,1,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Brandmatic,11,0,$0.01 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Kyston,428,0,$0.13 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Crazy4Media Online Ltd.,98,0,$0.13 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Auto Trader Limited,65,0,$0.12 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,S&W Ltd.,19,0,$0.02 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Youla Media LLP,2,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Traffiq Exchange Performance,9,0,$0.01 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Medialysiz Solutions Private Limited,4,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Wilcom LLC,2,0,$0.00 ,0,0,
5-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Kickads SRL,3,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,PubMatic,18,0,$0.03 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Google AdExchange,1620,1,$2.05 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Microsoft Advertising Exchange,5,0,$0.01 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Technorati Media,19,0,$0.03 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,MetaNetwork,80,0,$0.08 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Ybrant Digital,31,0,$0.04 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,D'Arriens,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,OpenX,1342,1,$1.98 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Rubicon,642,0,$0.94 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Unanimis Consulting Limited,4,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,TLV Media Online Ltd,204,0,$0.38 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AdExtent,4,0,$0.01 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Yellowhammer Media Group Inc.,53,0,$0.10 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,WebAds NL,1,0,$0.00 ,0,4,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Admetrics Media Ltd,148,0,$0.26 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,OnScroll Limited,12,0,$0.02 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Switch Concepts Limited,48,0,$0.08 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AOL Marketplace,22,0,$0.03 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,"PulsePoint, Inc.",130,0,$0.20 ,0,1,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Improve Digital,12,0,$0.02 ,0,2,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,bRealTime (select),34,0,$0.06 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Sovrn,8,0,$0.01 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Adtegrity,10,0,$0.01 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Lifestreet,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AdConductor,2,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Criteo,1,0,$0.00 ,0,1,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Admeta AB,20,0,$0.02 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Orbit Interactive,2,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,UnderDog Media,2,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Defy Media,10,0,$0.01 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Media White,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Adversal.com,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Gourmet Ads Pty Limited,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,District M,21,0,$0.03 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Adperium BV - Performance,35,0,$0.03 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Protein UK Limited,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Vexigo Ltd,2,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,"Gorilla Nation Media, LLC",1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Dakine Media LLC,36,0,$0.04 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Waypoint Media,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,WEB3 LTD,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,D'Arriens Mobile,15,0,$0.02 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,"Green Light Media, Inc",11,0,$0.01 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AdMetrics Media Ltd Premium Exchange,38,0,$0.04 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,24/7 Media France,5,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Engage:BDR,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Vibrant Media Inc.,2,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,MediaShakers - Mobile,29,0,$0.01 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,MonPar B.V.,19,0,$0.03 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Brightcom Media,3,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AD2ONE LTD,2,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Metric Science,4,0,$0.01 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Alveo,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,FireBringer Media - Premium,2,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Brandmatic,6,0,$0.01 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,The Blogger Network,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Yamaka Media Group Ltd,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Kyston,271,0,$0.08 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Crazy4Media Online Ltd.,79,0,$0.11 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Auto Trader Limited,52,0,$0.10 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,S&W Ltd.,12,0,$0.01 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Youla Media LLP,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Traffiq Exchange Performance,12,0,$0.01 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Adshoard Premium,1,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Medialysiz Solutions Private Limited,4,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Wilcom LLC,2,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Kickads SRL,2,0,$0.00 ,0,0,
6-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Hoopla,1,0,$0.00 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,PubMatic,22,0,$0.03 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Google AdExchange,1443,0,$1.85 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,LinkedIn Corporation,1,0,$0.00 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Microsoft Advertising Exchange,15,0,$0.03 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Technorati Media,22,0,$0.03 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,MetaNetwork,146,0,$0.15 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Ybrant Digital,29,0,$0.04 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,OpenX,1321,1,$1.88 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Rubicon,624,1,$0.91 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Unanimis Consulting Limited,2,0,$0.00 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,TLV Media Online Ltd,171,0,$0.31 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AdExtent,3,0,$0.00 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Yellowhammer Media Group Inc.,53,0,$0.10 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Admetrics Media Ltd,166,0,$0.28 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,OnScroll Limited,4,0,$0.01 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,"Say Media, Inc.",1,0,$0.00 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Switch Concepts Limited,57,0,$0.10 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,AOL Marketplace,29,0,$0.04 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,"PulsePoint, Inc.",150,0,$0.23 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Improve Digital,9,0,$0.01 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,bRealTime (select),30,0,$0.05 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Sovrn,6,0,$0.01 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Social Game Media LLC,1,0,$0.00 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Adtegrity,5,0,$0.00 ,0,0,
7-6-2015,Audience - Demo - Aged 18-24,Prospecting,Audience,Lifestreet,1,0,$0.00 ,0,0,
